price_per_m2,total_price_rub,area_m2,rooms,city_or_region,address_text,geo_lat,geo_lon,source,listing_url,text,audio,image,label,collected_at,date,price,level,levels,area,kitchen_area,building_type,object_type,postal_code,street_id,id_region,house_id,label_auto,confidence,label_segment_ref
38015.03957783641,2881540.0,75.8,2,64,,51.5034082,46.1579123,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 64, 2 комн., 75.8 м²",0.0,,38015.04,2026-03-20T20:35:14.212772+00:00,2021-01-01,2881540.0,23.0,25.0,75.8,-100.0,3.0,0.0,413106.0,193591.0,64.0,1282933.0,budget,0.8606236834409603,budget
83666.66666666667,5020000.0,60.0,2,3,,51.8374815,107.5791787,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 3, 2 комн., 60.0 м²",0.0,,83666.67,2026-03-20T20:35:14.212772+00:00,2021-01-01,5020000.0,10.0,18.0,60.0,12.0,0.0,2.0,670000.0,570143.0,3.0,2446868.0,mid,0.8058047063469463,mid
88888.88888888889,8000000.0,90.0,4,86,,61.23942,73.43794,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 86, 4 комн., 90.0 м²",0.0,,88888.89,2026-03-20T20:35:14.212772+00:00,2021-01-01,8000000.0,1.0,5.0,90.0,0.0,0.0,0.0,628402.0,348801.0,86.0,1694205.0,mid,0.760952191408272,mid
259233.8625171966,13088067.5,107.4525,3,23,,43.5854551,39.7231548,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 3 комн., 150.0 м²",0.0,,336380.69,2026-03-20T20:35:14.212772+00:00,2021-01-01,50457103.0,10.0,21.0,150.0,50.0,0.0,0.0,354000.0,348801.0,23.0,1357199.0,premium,0.9865455158876212,premium
113943.02848575712,7600000.0,66.7,2,66,,56.8284715,60.5885695,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 66, 2 комн., 66.7 м²",0.0,,113943.03,2026-03-20T20:35:14.212772+00:00,2021-01-01,7600000.0,12.0,16.0,66.7,0.0,3.0,0.0,620014.0,585303.0,66.0,2029679.0,mid,0.5493166685095079,premium
248300.00000000003,10503090.0,42.3,1,77,,55.8054647,37.7144696,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 1 комн., 42.3 м²",0.0,,248300.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,10503090.0,17.0,31.0,42.3,12.4,3.0,2.0,107392.0,433375.0,77.0,2011990.0,premium,0.968236763512565,premium
259233.8625171966,13088067.5,107.4525,2,23,,43.5854551,39.7231548,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 2 комн., 122.0 м²",0.0,,337284.95,2026-03-20T20:35:14.212772+00:00,2021-01-01,41148764.0,16.0,21.0,122.0,22.0,0.0,0.0,354000.0,348801.0,23.0,1357199.0,premium,0.9778390107125738,premium
254300.0,13088067.5,65.3,3,77,,55.6776405,37.5870576,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 3 комн., 65.3 м²",0.0,,254300.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,16605790.0,10.0,42.0,65.3,-100.0,3.0,2.0,353924.0,194123.0,77.0,1242477.0,premium,0.9863916710109045,premium
105395.3488372093,4532000.0,43.0,1,23,,44.8997618,37.3301085,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 43.0 м²",0.0,,105395.35,2026-03-20T20:35:14.212772+00:00,2021-01-01,4532000.0,9.0,10.0,43.0,4.7,3.0,0.0,353440.0,145581.0,23.0,1396806.0,mid,0.600987770043503,premium
50689.65517241379,1470000.0,29.0,1,2,,54.4869628,53.4832646,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 2, 1 комн., 29.0 м²",0.0,,50689.66,2026-03-20T20:35:14.212772+00:00,2021-01-01,1470000.0,1.0,5.0,29.0,9.0,4.0,0.0,452602.0,348801.0,2.0,1012552.0,budget,0.8694497647277087,budget
104300.0,2927701.0,28.07,-1,50,,55.4624497,37.700041,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 50, -1 комн., 28.1 м²",0.0,,104300.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,2927701.0,12.0,17.0,28.07,0.0,0.0,2.0,102321.0,348801.0,50.0,799789.0,premium,0.937904354013183,premium
67500.0,2349000.0,34.8,1,61,,47.245924,39.689961,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 61, 1 комн., 34.8 м²",0.0,,67500.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,2349000.0,7.0,25.0,34.8,9.8,0.0,2.0,344079.0,203005.0,61.0,1262818.0,mid,0.7867879568355688,mid
66000.0,2224200.0,33.7,1,61,,47.245924,39.689961,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 61, 1 комн., 33.7 м²",0.0,,66000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,2224200.0,3.0,24.0,33.7,9.8,0.0,2.0,344079.0,203005.0,61.0,1262818.0,mid,0.7527720497043054,mid
11178.861788617884,550000.0,49.2,3,44,,58.314873,44.747267,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 44, 3 комн., 49.2 м²",0.0,,11178.86,2026-03-20T20:35:14.212772+00:00,2021-01-01,550000.0,1.0,1.0,49.2,-100.0,6.0,0.0,157300.0,348801.0,44.0,1694205.0,budget,0.8769120083849753,budget
44262.29508196721,1620000.0,36.6,1,34,,48.77528,44.801166,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 34, 1 комн., 36.6 м²",0.0,,44262.3,2026-03-20T20:35:14.212772+00:00,2021-01-01,1620000.0,1.0,9.0,36.6,8.4,0.0,0.0,404126.0,348801.0,34.0,1694205.0,budget,0.7985997638049734,budget
32894.73684210526,1500000.0,45.6,2,91,,45.0509707,34.60449,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 91, 2 комн., 45.6 м²",0.0,,32894.74,2026-03-20T20:35:14.212772+00:00,2021-01-01,1500000.0,1.0,1.0,45.6,11.7,4.0,0.0,297600.0,392352.0,91.0,1479404.0,budget,0.6253579405494973,budget
17241.379310344826,1000000.0,58.0,3,71,,53.962763,38.1637751,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 71, 3 комн., 58.0 м²",0.0,,17241.38,2026-03-20T20:35:14.212772+00:00,2021-01-01,1000000.0,1.0,2.0,58.0,-100.0,5.0,0.0,301602.0,214267.0,71.0,1849959.0,budget,0.8890130764911892,budget
41509.43396226415,2200000.0,53.0,2,34,,48.597074,44.424152,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 34, 2 комн., 53.0 м²",0.0,,41509.43,2026-03-20T20:35:14.212772+00:00,2021-01-01,2200000.0,1.0,9.0,53.0,10.1,2.0,0.0,400059.0,431831.0,34.0,766868.0,budget,0.7875654100086581,budget
57581.57389635316,3000000.0,52.1,2,16,,54.910457,52.2763338,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 16, 2 комн., 52.1 м²",0.0,,57581.57,2026-03-20T20:35:14.212772+00:00,2021-01-01,3000000.0,1.0,9.0,52.1,7.5,1.0,0.0,423457.0,432953.0,16.0,2244645.0,budget,0.6163150102356119,budget
21604.938271604937,1050000.0,48.6,2,39,,55.0793602,21.8934673,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 39, 2 комн., 48.6 м²",0.0,,21604.94,2026-03-20T20:35:14.212772+00:00,2021-01-01,1050000.0,2.0,5.0,48.6,0.0,4.0,0.0,238750.0,179018.0,39.0,1532808.0,budget,0.7716365201260694,budget
44347.82608695652,1020000.0,23.0,1,57,,52.969124,36.059994,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 57, 1 комн., 23.0 м²",0.0,,44347.83,2026-03-20T20:35:14.212772+00:00,2021-01-01,1020000.0,2.0,3.0,23.0,4.7,0.0,0.0,302028.0,348801.0,57.0,1694205.0,budget,0.8821628790611719,budget
73113.20754716982,3100000.0,42.4,2,29,,64.512115,40.66939,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 29, 2 комн., 42.4 м²",0.0,,73113.21,2026-03-20T20:35:14.212772+00:00,2021-01-01,3100000.0,1.0,9.0,42.4,5.98,2.0,0.0,163062.0,348801.0,29.0,1694205.0,budget,0.6213796839248922,mid
117416.82974559686,13088067.5,107.4525,4,24,,56.0116624,92.8900974,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 24, 4 комн., 153.3 м²",0.0,,117416.83,2026-03-20T20:35:14.212772+00:00,2021-01-01,18000000.0,10.0,11.0,153.3,0.0,4.0,0.0,660049.0,385730.0,24.0,2048192.0,premium,0.5650133825257857,premium
106756.75675675676,7900000.0,74.0,3,78,,59.8913945,30.4647111,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 3 комн., 74.0 м²",0.0,,106756.76,2026-03-20T20:35:14.212772+00:00,2021-01-01,7900000.0,4.0,9.0,74.0,-100.0,2.0,0.0,193230.0,415324.0,78.0,944668.0,premium,0.8617767701413483,premium
28301.88679245283,1500000.0,53.0,2,37,,55.94756,37.343775,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 37, 2 комн., 53.0 м²",0.0,,28301.89,2026-03-20T20:35:14.212772+00:00,2021-01-01,1500000.0,5.0,5.0,53.0,9.0,0.0,0.0,107140.0,348801.0,37.0,1694205.0,premium,0.45562382749537245,budget
66000.0,1650000.0,25.0,-1,61,,47.3161942,39.7934183,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 61, -1 комн., 25.0 м²",0.0,,66000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,1650000.0,14.0,18.0,25.0,-100.0,2.0,0.0,344065.0,495262.0,61.0,1938265.0,mid,0.7451598977003058,mid
68085.10638297872,1600000.0,23.5,-1,23,,45.1024303,39.0339752,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, -1 комн., 23.5 м²",0.0,,68085.11,2026-03-20T20:35:14.212772+00:00,2021-01-01,1600000.0,13.0,16.0,23.5,-100.0,4.0,2.0,353924.0,538685.0,23.0,1652566.0,mid,0.7446375180089568,mid
68275.86206896552,3960000.0,58.0,2,63,,53.2088357,50.1797925,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 63, 2 комн., 58.0 м²",0.0,,68275.86,2026-03-20T20:35:14.212772+00:00,2021-01-01,3960000.0,6.0,10.0,58.0,12.0,2.0,0.0,443080.0,480698.0,63.0,1840897.0,mid,0.5664516354386576,mid
90045.87155963301,5889000.0,65.4,2,47,,59.8091841,30.0823217,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 47, 2 комн., 65.4 м²",0.0,,90045.87,2026-03-20T20:35:14.212772+00:00,2021-01-01,5889000.0,3.0,9.0,65.4,21.9,4.0,2.0,188507.0,466341.0,47.0,1004939.0,mid,0.49168189854161615,mid
28125.0,1800000.0,64.0,3,15,,43.0399138,44.2237601,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 15, 3 комн., 64.0 м²",0.0,,28125.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,1800000.0,5.0,5.0,64.0,-100.0,2.0,0.0,363246.0,480285.0,15.0,2528633.0,budget,0.9192910295819515,budget
60846.56084656085,2300000.0,37.8,1,23,,45.0025688,39.0737225,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 37.8 м²",0.0,,60846.56,2026-03-20T20:35:14.212772+00:00,2021-01-01,2300000.0,4.0,16.0,37.8,10.4,5.0,0.0,350065.0,523822.0,23.0,2427486.0,mid,0.6687728513794956,mid
41666.666666666664,1250000.0,30.0,1,42,,53.8944248,87.1160501,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 42, 1 комн., 30.0 м²",0.0,,41666.67,2026-03-20T20:35:14.212772+00:00,2021-01-01,1250000.0,9.0,9.0,30.0,6.0,2.0,0.0,654044.0,170136.0,42.0,2048667.0,budget,0.8112551436198202,budget
26530.61224489796,1300000.0,49.0,2,26,,45.3424262,42.849147,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 26, 2 комн., 49.0 м²",0.0,,26530.61,2026-03-20T20:35:14.212772+00:00,2021-01-01,1300000.0,2.0,5.0,49.0,9.0,4.0,0.0,356530.0,537481.0,26.0,2506423.0,budget,0.8427347013820149,budget
77777.77777777778,4200000.0,54.0,2,72,,57.1065328,65.567133,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 72, 2 комн., 54.0 м²",0.0,,77777.78,2026-03-20T20:35:14.212772+00:00,2021-01-01,4200000.0,13.0,14.0,54.0,22.0,3.0,0.0,625033.0,451699.0,72.0,853877.0,mid,0.8647584481552925,mid
32812.5,2100000.0,64.0,3,3,,52.2024175,107.6388035,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 3, 3 комн., 64.0 м²",0.0,,32812.5,2026-03-20T20:35:14.212772+00:00,2021-01-01,2100000.0,1.0,3.0,64.0,-100.0,2.0,0.0,671260.0,348801.0,3.0,1515247.0,budget,0.5951309411448413,budget
259233.8625171966,13088067.5,107.4525,4,77,,55.6527298,37.4755761,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 4 комн., 192.7 м²",0.0,,446289.57,2026-03-20T20:35:14.212772+00:00,2021-01-01,86000000.0,26.0,31.0,192.7,0.0,3.0,0.0,119571.0,525896.0,77.0,1625548.0,premium,0.9890994007389436,premium
81699.34640522876,2500000.0,30.6,1,23,,44.7357301,37.7454705,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 30.6 м²",0.0,,81699.35,2026-03-20T20:35:14.212772+00:00,2021-01-01,2500000.0,1.0,4.0,30.6,6.0,3.0,0.0,353912.0,342761.0,23.0,1159090.0,mid,0.9860159632500735,mid
63106.79611650485,2600000.0,41.2,2,72,,57.139984,65.5304,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 72, 2 комн., 41.2 м²",0.0,,63106.8,2026-03-20T20:35:14.212772+00:00,2021-01-01,2600000.0,5.0,5.0,41.2,0.0,4.0,0.0,625008.0,391508.0,72.0,1794282.0,mid,0.8638057764459972,mid
74568.28885400314,4750000.0,63.7,2,86,,61.2606076,73.2524282,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 86, 2 комн., 63.7 м²",0.0,,74568.29,2026-03-20T20:35:14.212772+00:00,2021-01-01,4750000.0,8.0,9.0,63.7,18.0,3.0,0.0,628433.0,348801.0,86.0,1948998.0,mid,0.7635683630432756,mid
66840.27777777778,3850000.0,57.6,2,54,,54.9808351,82.8461462,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 54, 2 комн., 57.6 м²",0.0,,66840.28,2026-03-20T20:35:14.212772+00:00,2021-01-01,3850000.0,1.0,10.0,57.6,0.0,0.0,2.0,353924.0,533661.0,54.0,1646432.0,mid,0.8859224677401668,mid
80645.16129032258,4000000.0,49.6,1,23,,45.0381364,38.9212563,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 49.6 м²",0.0,,80645.16,2026-03-20T20:35:14.212772+00:00,2021-01-01,4000000.0,7.0,9.0,49.6,25.2,0.0,0.0,350004.0,209279.0,23.0,2170951.0,mid,0.7699119594125572,mid
90828.92416225748,5150000.0,56.7,1,23,,44.8925352,37.3379518,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 56.7 м²",0.0,,90828.92,2026-03-20T20:35:14.212772+00:00,2021-01-01,5150000.0,4.0,9.0,56.7,24.0,3.0,0.0,353451.0,379013.0,23.0,1171277.0,mid,0.8096497683859172,mid
41250.0,3300000.0,80.0,3,21,,56.1436041,47.1860848,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 21, 3 комн., 80.0 м²",0.0,,41250.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3300000.0,2.0,15.0,80.0,9.0,0.0,0.0,428034.0,431040.0,21.0,2088406.0,budget,0.6530995474727409,budget
37931.03448275862,2200000.0,58.0,3,63,,53.1575784,48.4808286,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 63, 3 комн., 58.0 м²",0.0,,37931.03,2026-03-20T20:35:14.212772+00:00,2021-01-01,2200000.0,5.0,5.0,58.0,7.0,2.0,0.0,446001.0,378439.0,63.0,1377793.0,budget,0.9104129598158068,budget
24528.30188679245,1300000.0,53.0,2,16,,56.1849613,50.4116345,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 16, 2 комн., 53.0 м²",0.0,,24528.3,2026-03-20T20:35:14.212772+00:00,2021-01-01,1300000.0,1.0,2.0,53.0,-100.0,4.0,0.0,422050.0,504899.0,16.0,1229570.0,budget,0.6692071860692285,budget
65000.00000000001,2554500.0,39.3,1,23,,45.073624,39.041699,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 39.3 м²",0.0,,65000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,2554500.0,4.0,24.0,39.3,18.7,0.0,2.0,350901.0,287609.0,23.0,2479869.0,mid,0.7363144487941758,mid
259233.8625171966,6418000.0,20.0,-1,77,,55.8054647,37.7144696,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, -1 комн., 20.0 м²",0.0,,320900.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,6418000.0,21.0,32.0,20.0,5.0,3.0,2.0,107392.0,433375.0,77.0,2011990.0,premium,0.9989918634037599,premium
63091.48264984227,2000000.0,31.7,1,34,,48.6114325,44.4296479,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 34, 1 комн., 31.7 м²",0.0,,63091.48,2026-03-20T20:35:14.212772+00:00,2021-01-01,2000000.0,7.0,9.0,31.7,6.8,0.0,0.0,400067.0,348801.0,34.0,1694205.0,budget,0.5152455627244349,mid
113562.62167423753,3500000.0,30.82,-1,54,,54.999158,82.9505639,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 54, -1 комн., 30.8 м²",0.0,,113562.62,2026-03-20T20:35:14.212772+00:00,2021-01-01,3500000.0,8.0,15.0,30.82,0.0,1.0,2.0,630083.0,256876.0,54.0,1537022.0,mid,0.5826601448036816,premium
70224.7191011236,10000000.0,107.4525,4,24,,56.0402615,92.9046334,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 24, 4 комн., 142.4 м²",0.0,,70224.72,2026-03-20T20:35:14.212772+00:00,2021-01-01,10000000.0,3.0,10.0,142.4,0.0,4.0,0.0,660077.0,275162.0,24.0,684486.0,mid,0.6013127133664612,mid
111111.11111111112,8500000.0,76.5,2,92,,44.593334,33.469125,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 92, 2 комн., 76.5 м²",0.0,,111111.11,2026-03-20T20:35:14.212772+00:00,2021-01-01,8500000.0,3.0,3.0,76.5,16.0,0.0,0.0,299038.0,348801.0,92.0,1694205.0,premium,0.679273570617058,premium
30172.41379310345,1750000.0,58.0,2,71,,54.0157668,38.2970915,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 71, 2 комн., 58.0 м²",0.0,,30172.41,2026-03-20T20:35:14.212772+00:00,2021-01-01,1750000.0,5.0,5.0,58.0,0.0,0.0,0.0,301650.0,518986.0,71.0,1887095.0,budget,0.7247281279604026,budget
226049.51560818084,13088067.5,92.9,4,77,,55.703682,37.774426,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 4 комн., 92.9 м²",0.0,,226049.52,2026-03-20T20:35:14.212772+00:00,2021-01-01,21000000.0,4.0,18.0,92.9,12.0,2.0,0.0,109443.0,212710.0,77.0,2330403.0,premium,0.9381138939560106,premium
64890.28213166144,2070000.0,31.9,1,34,,48.716913,44.5116111,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 34, 1 комн., 31.9 м²",0.0,,64890.28,2026-03-20T20:35:14.212772+00:00,2021-01-01,2070000.0,9.0,9.0,31.9,6.0,0.0,0.0,400087.0,348801.0,34.0,1694205.0,mid,0.5371080663644224,mid
29761.904761904763,1500000.0,50.4,3,51,,67.939354,32.953266,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 51, 3 комн., 50.4 м²",0.0,,29761.9,2026-03-20T20:35:14.212772+00:00,2021-01-01,1500000.0,4.0,5.0,50.4,-100.0,4.0,0.0,184511.0,348801.0,51.0,1694205.0,budget,0.9333384047526228,budget
43018.181818181816,2366000.0,55.0,1,64,,51.5034082,46.1579123,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 64, 1 комн., 55.0 м²",0.0,,43018.18,2026-03-20T20:35:14.212772+00:00,2021-01-01,2366000.0,19.0,26.0,55.0,15.0,3.0,0.0,413106.0,193591.0,64.0,1282933.0,budget,0.7281026425105543,budget
93821.51029748283,4100000.0,43.7,1,23,,44.732803,37.751667,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 43.7 м²",0.0,,93821.51,2026-03-20T20:35:14.212772+00:00,2021-01-01,4100000.0,8.0,16.0,43.7,13.4,2.0,0.0,353907.0,342761.0,23.0,1671428.0,mid,0.9442986388103766,mid
59615.38461538462,1550000.0,26.0,-1,19,,53.6987661,91.4052248,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 19, -1 комн., 26.0 м²",0.0,,59615.38,2026-03-20T20:35:14.212772+00:00,2021-01-01,1550000.0,1.0,9.0,26.0,-100.0,4.0,0.0,655009.0,482386.0,19.0,1407631.0,budget,0.7345161812608088,budget
77777.77777777778,3500000.0,45.0,3,70,,56.4841885,85.0224328,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 70, 3 комн., 45.0 м²",0.0,,77777.78,2026-03-20T20:35:14.212772+00:00,2021-01-01,3500000.0,1.0,9.0,45.0,0.0,4.0,0.0,634021.0,578645.0,70.0,2379379.0,mid,0.5322177525740496,mid
101372.45283018867,2686370.0,26.5,-1,78,,59.89385,30.45181,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, -1 комн., 26.5 м²",0.0,,101372.45,2026-03-20T20:35:14.212772+00:00,2021-01-01,2686370.0,2.0,15.0,26.5,-100.0,3.0,2.0,193230.0,561440.0,78.0,2692866.0,premium,0.539010852901068,mid
17058.823529411766,870000.0,51.0,2,42,,54.0055438,86.7067081,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 42, 2 комн., 51.0 м²",0.0,,17058.82,2026-03-20T20:35:14.212772+00:00,2021-01-01,870000.0,9.0,9.0,51.0,9.0,4.0,0.0,652718.0,344423.0,42.0,618741.0,budget,0.9501986757391665,budget
130000.0,3965000.0,30.5,1,78,,60.030667,30.459275,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 1 комн., 30.5 м²",0.0,,130000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3965000.0,20.0,23.0,30.5,13.0,0.0,2.0,195299.0,232807.0,78.0,1575857.0,premium,0.9781891282272921,premium
87605.6338028169,6220000.0,71.0,3,3,,51.8374815,107.5791787,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 3, 3 комн., 71.0 м²",0.0,,87605.63,2026-03-20T20:35:14.212772+00:00,2021-01-01,6220000.0,15.0,18.0,71.0,10.0,0.0,2.0,670000.0,570143.0,3.0,2446868.0,mid,0.8270750714118978,mid
82307.69230769231,5350000.0,65.0,2,24,,56.0559108,92.8962619,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 24, 2 комн., 65.0 м²",0.0,,82307.69,2026-03-20T20:35:14.212772+00:00,2021-01-01,5350000.0,7.0,9.0,65.0,12.0,1.0,2.0,660125.0,373170.0,24.0,1171299.0,mid,0.8242605105070269,mid
52129.221732745966,3550000.0,68.1,2,39,,54.684059,20.571833,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 39, 2 комн., 68.1 м²",0.0,,52129.22,2026-03-20T20:35:14.212772+00:00,2021-01-01,3550000.0,9.0,9.0,68.1,12.9,0.0,0.0,236034.0,348801.0,39.0,1694205.0,budget,0.5948420184063508,budget
82000.0,8200000.0,100.0,3,23,,45.1274616,38.9633307,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 3 комн., 100.0 м²",0.0,,82000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,8200000.0,16.0,24.0,100.0,-100.0,3.0,2.0,353924.0,400564.0,23.0,927222.0,mid,0.5957562165887392,mid
123611.11111111112,4450000.0,36.0,-1,50,,55.920769,37.880171,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 50, -1 комн., 36.0 м²",0.0,,123611.11,2026-03-20T20:35:14.212772+00:00,2021-01-01,4450000.0,1.0,4.0,36.0,6.0,3.0,0.0,141075.0,582656.0,50.0,1817086.0,premium,0.8302273691754494,premium
73394.49541284403,3200000.0,43.6,2,76,,57.5814688,39.9145764,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 76, 2 комн., 43.6 м²",0.0,,73394.5,2026-03-20T20:35:14.212772+00:00,2021-01-01,3200000.0,5.0,17.0,43.6,0.0,0.0,0.0,150006.0,436018.0,76.0,1435982.0,budget,0.6533681906960942,mid
27049.180327868853,1650000.0,61.0,3,24,,55.5337266,89.1867854,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 24, 3 комн., 61.0 м²",0.0,,27049.18,2026-03-20T20:35:14.212772+00:00,2021-01-01,1650000.0,1.0,5.0,61.0,6.0,2.0,0.0,662312.0,348801.0,24.0,2077517.0,budget,0.8377976051582937,budget
85937.5,2750000.0,32.0,1,24,,56.011707,92.84001,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 24, 1 комн., 32.0 м²",0.0,,85937.5,2026-03-20T20:35:14.212772+00:00,2021-01-01,2750000.0,4.0,5.0,32.0,6.0,0.0,0.0,660021.0,348801.0,24.0,1694205.0,mid,0.8719484103680251,mid
51071.42857142857,1430000.0,28.0,1,70,,56.585086,84.920511,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 70, 1 комн., 28.0 м²",0.0,,51071.43,2026-03-20T20:35:14.212772+00:00,2021-01-01,1430000.0,1.0,9.0,28.0,0.0,4.0,0.0,636019.0,348801.0,70.0,1694205.0,mid,0.5794350721400582,budget
199643.97736459176,7408788.0,37.11,1,78,,59.966552,30.401271,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 1 комн., 37.1 м²",0.0,,199643.98,2026-03-20T20:35:14.212772+00:00,2021-01-01,7408788.0,17.0,17.0,37.11,12.92,1.0,2.0,195221.0,251072.0,78.0,2618084.0,premium,0.9768242775887619,premium
18292.68292682927,600000.0,32.8,1,66,,57.1062506,61.3977824,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 66, 1 комн., 32.8 м²",0.0,,18292.68,2026-03-20T20:35:14.212772+00:00,2021-01-01,600000.0,2.0,5.0,32.8,8.4,2.0,0.0,624286.0,144555.0,66.0,2579079.0,budget,0.7046256585432807,budget
27649.769585253456,1200000.0,43.4,2,42,,53.5261007,87.2773756,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 42, 2 комн., 43.4 м²",0.0,,27649.77,2026-03-20T20:35:14.212772+00:00,2021-01-01,1200000.0,1.0,5.0,43.4,5.4,2.0,0.0,652741.0,353832.0,42.0,1702116.0,budget,0.8181621249125456,budget
27944.111776447106,1400000.0,50.1,2,30,,46.352623,48.028328,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 30, 2 комн., 50.1 м²",0.0,,27944.11,2026-03-20T20:35:14.212772+00:00,2021-01-01,1400000.0,1.0,2.0,50.1,4.0,4.0,0.0,414000.0,348801.0,30.0,1694205.0,budget,0.8522256058505953,budget
45998.16007359706,4000000.0,86.96,3,54,,54.9476889,82.9703743,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 54, 3 комн., 87.0 м²",0.0,,45998.16,2026-03-20T20:35:14.212772+00:00,2021-01-01,4000000.0,10.0,10.0,86.96,12.96,2.0,2.0,630022.0,309495.0,54.0,864372.0,budget,0.5810193001544852,budget
