title,text,summary,url,published_at,category,source
Песков: Россия принимает меры исходя из атак Киева на мирные объекты,"Представитель Кремля заявил, что киевский режим продолжает попытки атаковать объекты мирной инфраструктуры","Представитель Кремля заявил, что киевский режим продолжает попытки атаковать объекты мирной инфраструктуры",https://tass.ru/politika/24133413,2025-06-04 10:02:10,Политика,parsed_rss:tass
"Центр знаний ""Машук"" окажет содействие Ингушетии в подготовке кадров",Соглашение предполагает сотрудничество по нескольким направлениям,Соглашение предполагает сотрудничество по нескольким направлениям,https://tass.ru/obschestvo/24133471,2025-06-04 10:02:07,Общество,parsed_rss:tass
"Кремль готов рассмотреть вопрос о наградах водителям, мешавшим вылету дронов","Представления к госнаградам на этих водителей не поступали, сказал пресс-секретарь президента России Дмитрий Песков","Представления к госнаградам на этих водителей не поступали, сказал пресс-секретарь президента России Дмитрий Песков",https://tass.ru/politika/24133387,2025-06-04 10:01:48,Политика,parsed_rss:tass
Песков назвал неизменной позицию Путина по мораторию на смертную казнь,"Пресс-секретарь президента прокомментировал вопрос о том, как в Кремле относятся к идее отмены моратория","Пресс-секретарь президента прокомментировал вопрос о том, как в Кремле относятся к идее отмены моратория",https://tass.ru/politika/24133407,2025-06-04 10:01:30,Политика,parsed_rss:tass
Песков переадресовал спецслужбам вопрос о подозреваемом в атаках на аэродромы РФ,"Так пресс-секретарь ответил на вопрос о наличии у Москвы планов обращаться к Астане в связи с информацией о том, что подозреваемый в причастности к атакам сбежал в Казахстан","Так пресс-секретарь ответил на вопрос о наличии у Москвы планов обращаться к Астане в связи с информацией о том, что подозреваемый в причастности к атакам сбежал в Казахстан",https://tass.ru/politika/24133429,2025-06-04 10:01:27,Политика,parsed_rss:tass
"Сафонов считает, что российские клубы могли бы бороться за выход в плей-офф Лиги чемпионов","Вратарь ПСЖ отметил, что в плей-офф российским командам пришлось бы тяжело","Вратарь ПСЖ отметил, что в плей-офф российским командам пришлось бы тяжело",https://tass.ru/sport/24133345,2025-06-04 10:01:06,Спорт,parsed_rss:tass
"Песков рассказал, когда согласуют сроки нового раунда переговоров РФ и Украины","Это произойдет после изучения сторонами полученных друг от друга проектов меморандумов, отметил пресс-секретарь российского лидера","Это произойдет после изучения сторонами полученных друг от друга проектов меморандумов, отметил пресс-секретарь российского лидера",https://tass.ru/politika/24133399,2025-06-04 10:01:05,Политика,parsed_rss:tass
Песков: Крымский мост не пострадал от атаки Киева,Украинские формирования ранее выступили с утверждением о нанесении удара по мосту,Украинские формирования ранее выступили с утверждением о нанесении удара по мосту,https://tass.ru/politika/24133377,2025-06-04 10:00:55,Политика,parsed_rss:tass
Путин обсудит с кабмином ликвидацию последствий ЧП в Брянской области,Глава государства 4 июня проведет совещание с кабмином,Глава государства 4 июня проведет совещание с кабмином,https://tass.ru/politika/24133365,2025-06-04 10:00:50,Политика,parsed_rss:tass
Песков: у Путина ожидается активный рабочий день,"У президента намечено несколько международных телефонных разговоров, отметил представитель Кремля","У президента намечено несколько международных телефонных разговоров, отметил представитель Кремля",https://tass.ru/politika/24133371,2025-06-04 10:00:48,Политика,parsed_rss:tass
Путин вечером проведет несколько международных телефонных разговоров,"Разговоры президента ожидаются после 18:00-20:00, отметил пресс-секретарь российского лидера Дмитрий Песков","Разговоры президента ожидаются после 18:00-20:00, отметил пресс-секретарь российского лидера Дмитрий Песков",https://tass.ru/politika/24133357,2025-06-04 10:00:33,Политика,parsed_rss:tass
В Москве с 7 по 10 июня температура может достичь 32 градусов,"Научный руководитель Гидрометцентра России Роман Вильфанд отметил, что это опасное явление","Научный руководитель Гидрометцентра России Роман Вильфанд отметил, что это опасное явление",https://tass.ru/obschestvo/24133347,2025-06-04 10:00:23,Москва,parsed_rss:tass
"В Сысерти кластер ""На заводе"" возобновит работу с открытия киноклуба","Сооснователь кластера Илья Орлов-Бунин сообщил, что открытие состоится 12 июня","Сооснователь кластера Илья Орлов-Бунин сообщил, что открытие состоится 12 июня",https://tass.ru/kultura/24133217,2025-06-04 09:59:11,Культура,parsed_rss:tass
